たから,864,871,11177,助動詞,*,*,*,文語形容詞-ク,未然形-補助,タイ,たい,たから,タカラ,タカラ,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
たく,891,898,10830,助動詞,*,*,*,文語形容詞-ク,連用形-一般,タイ,たい,たく,タク,タク,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
たかり,895,902,11035,助動詞,*,*,*,文語形容詞-ク,連用形-補助,タイ,たい,たかり,タカリ,タカリ,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
たし,867,874,11430,助動詞,*,*,*,文語形容詞-ク,終止形-一般,タイ,たい,たし,タシ,タシ,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
たき,876,883,9214,助動詞,*,*,*,文語形容詞-ク,連体形-一般,タイ,たい,たき,タキ,タキ,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
たけれ,850,857,10661,助動詞,*,*,*,文語形容詞-ク,已然形-一般,タイ,たい,たけれ,タケレ,タケレ,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
ことく,622,629,10336,助動詞,*,*,*,文語助動詞-ゴトシ,未然形-一般,ゴトシ,ごとし,如け,ゴトケ,ゴトケ,和,如し,ゴトシ,ゴトシ,ゴトシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F2@1",*
ことく,626,633,6213,助動詞,*,*,*,文語助動詞-ゴトシ,連用形-一般,ゴトシ,ごとし,ごとく,ゴトク,ゴトク,和,ごとし,ゴトシ,ゴトシ,ゴトシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F2@1",*
ことし,623,630,8905,助動詞,*,*,*,文語助動詞-ゴトシ,終止形-一般,ゴトシ,ごとし,ごとし,ゴトシ,ゴトシ,和,ごとし,ゴトシ,ゴトシ,ゴトシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F2@1",*
ことき,625,632,7752,助動詞,*,*,*,文語助動詞-ゴトシ,連体形-一般,ゴトシ,ごとし,ごとき,ゴトキ,ゴトキ,和,ごとし,ゴトシ,ゴトシ,ゴトシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F2@1",*
なれ,706,713,10580,助動詞,*,*,*,文語助動詞-ナリ-断定,命令形,ナリ,なり-断定,なれ,ナレ,ナレ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なれ,707,714,6201,助動詞,*,*,*,文語助動詞-ナリ-断定,已然形-一般,ナリ,なり-断定,なれ,ナレ,ナレ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なら,709,716,5694,助動詞,*,*,*,文語助動詞-ナリ-断定,未然形-一般,ナリ,なり-断定,なら,ナラ,ナラ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
な,710,717,13130,助動詞,*,*,*,文語助動詞-ナリ-断定,終止形-一般,ナリ,なり-断定,な,ナ,ナ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なり,710,717,7323,助動詞,*,*,*,文語助動詞-ナリ-断定,終止形-一般,ナリ,なり-断定,なり,ナリ,ナリ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なる,711,718,3825,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-一般,ナリ,なり-断定,なる,ナル,ナル,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
な,712,719,9518,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-撥音便,ナリ,なり-断定,な,ナン,ナン,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なむ,712,719,12729,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-撥音便,ナリ,なり-断定,なむ,ナン,ナン,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なん,712,719,10817,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-撥音便,ナリ,なり-断定,なん,ナン,ナン,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
に,713,720,4117,助動詞,*,*,*,文語助動詞-ナリ-断定,連用形-ニ,ナリ,なり-断定,に,ニ,ニ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なり,714,721,7660,助動詞,*,*,*,文語助動詞-ナリ-断定,連用形-一般,ナリ,なり-断定,なり,ナリ,ナリ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
たれ,683,690,13744,助動詞,*,*,*,文語助動詞-タリ-断定,命令形,タリ,たり-断定,たれ,タレ,タレ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
たれ,684,691,13244,助動詞,*,*,*,文語助動詞-タリ-断定,已然形-一般,タリ,たり-断定,たれ,タレ,タレ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
たら,686,693,14207,助動詞,*,*,*,文語助動詞-タリ-断定,未然形-一般,タリ,たり-断定,たら,タラ,タラ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
たり,687,694,13807,助動詞,*,*,*,文語助動詞-タリ-断定,終止形-一般,タリ,たり-断定,たり,タリ,タリ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
たる,688,695,13255,助動詞,*,*,*,文語助動詞-タリ-断定,連体形-一般,タリ,たり-断定,たる,タル,タル,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
と,690,697,15465,助動詞,*,*,*,文語助動詞-タリ-断定,連用形-ト,タリ,たり-断定,と,ト,ト,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
たり,691,698,13677,助動詞,*,*,*,文語助動詞-タリ-断定,連用形-一般,タリ,たり-断定,たり,タリ,タリ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1",*
の,1066,1075,5271,助詞,格助詞,*,*,*,*,ノ,の,の,ノ,ノ,和,の,ノ,ノ,ノ,*,*,*,*,*,*,*,名詞%F1,*
の,1091,1100,10287,助詞,準体助詞,*,*,*,*,ノ,の,の,ノ,ノ,和,の,ノ,ノ,ノ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1",*
の,1122,1131,11208,助詞,終助詞,*,*,*,*,ノ,の,の,ノ,ノ,和,の,ノ,ノ,ノ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1",*
か,1038,1047,5735,助詞,格助詞,*,*,*,*,ガ,が,が,ガ,ガ,和,が,ガ,ガ,ガ,*,*,*,*,*,*,*,"動詞%F2@0,名詞%F1",*
に,1062,1071,4666,助詞,格助詞,*,*,*,*,ニ,に,に,ニ,ニ,和,に,ニ,ニ,ニ,*,*,*,*,*,*,*,名詞%F1,*
を,1070,1079,4685,助詞,格助詞,*,*,*,*,ヲ,を,を,オ,ヲ,和,を,オ,ヲ,ヲ,*,*,*,*,*,*,*,"動詞%F2@0,名詞%F1,形容詞%F2@-1",*""
へ,1067,1076,8356,助詞,格助詞,*,*,*,*,ヘ,へ,へ,エ,ヘ,和,へ,エ,ヘ,ヘ,*,*,*,*,*,*,*,名詞%F1,*
へ,1094,1103,12682,助詞,終助詞,*,*,*,*,エ,え,へ,エ,ヘ,和,へ,エ,ヘ,エ,*,*,*,*,*,*,*,*,*
と,1059,1068,4152,助詞,格助詞,*,*,*,*,ト,と,と,ト,ト,和,と,ト,ト,ト,*,*,*,*,*,*,*,"名詞%F1,動詞%F1,形容詞%F2@-1",*
と,1016,1025,11562,助詞,接続助詞,*,*,*,*,ト,と,と,ト,ト,和,と,ト,ト,ト,*,*,*,*,*,*,*,"形容詞%F2@-1,動詞%F1",*
より,1069,1078,4895,助詞,格助詞,*,*,*,*,ヨリ,より,より,ヨリ,ヨリ,和,より,ヨリ,ヨリ,ヨリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1,形容詞%F2@1",*
から,983,992,12105,助詞,接続助詞,*,*,*,*,カラ,から,から,カラ,カラ,和,から,カラ,カラ,カラ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1",*
から,1037,1046,7721,助詞,格助詞,*,*,*,*,カラ,から,から,カラ,カラ,和,から,カラ,カラ,カラ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1,名詞%F1",*
にて,1034,1043,8194,助詞,格助詞,*,*,*,*,ニテ,にて,にて,ニテ,ニテ,和,にて,ニテ,ニテ,ニテ,*,*,*,*,*,*,*,名詞%F2@1,*
して,5358,1019,13832,動詞,非自立可能,*,*,文語サ行変格,連用形-一般,スル,為る,し,シ,シ,和,す,ス,ス,ス,*,*,*,*,*,*,1,C4,*
は,1019,1028,6452,助詞,接続助詞,*,*,*,*,バ,ば,ば,バ,バ,和,ば,バ,バ,バ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1",*
とも,981,990,8825,助詞,接続助詞,*,*,*,*,トモ,とも,とも,トモ,トモ,和,とも,トモ,トモ,トモ,*,*,*,*,*,*,*,形容詞%F2@-1,*
と,981,990,6805,助詞,接続助詞,*,*,*,*,ド,ど,ど,ド,ド,和,ど,ド,ド,ド,*,*,*,*,*,*,*,動詞%F2@0,*
とも,981,990,6724,助詞,接続助詞,*,*,*,*,ドモ,ども,ども,ドモ,ドモ,和,ども,ドモ,ドモ,ドモ,*,*,*,*,*,*,*,動詞%F2@0,*
か,988,997,11663,助詞,接続助詞,*,*,*,*,ガ,が,が,ガ,ガ,和,が,ガ,ガ,ガ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1",*
に,1018,1027,8227,助詞,接続助詞,*,*,*,*,ニ,に,に,ニ,ニ,和,に,ニ,ニ,ニ,*,*,*,*,*,*,*,*,*
を,1023,1032,8005,助詞,接続助詞,*,*,*,*,ヲ,を,を,ヲ,ヲ,和,を,ヲ,ヲ,ヲ,*,*,*,*,*,*,*,*,*
て,1010,1019,7075,助詞,接続助詞,*,*,*,*,テ,て,て,テ,テ,和,て,テ,テ,テ,*,*,*,*,*,*,*,"動詞%F1,形容詞%F2@-1",*
してて,0,0,25000,不明,*
つつ,981,990,5980,助詞,接続助詞,*,*,*,*,ツツ,つつ,つつ,ツツ,ツツ,和,つつ,ツツ,ツツ,ツツ,*,*,*,*,*,*,*,動詞%F4@1,*""
なから,1017,1026,6141,助詞,接続助詞,*,*,*,*,ナガラ,ながら,ながら,ナガラ,ナガラ,和,ながら,ナガラ,ナガラ,ナガラ,*,*,*,*,*,*,*,"名詞%F4@1,動詞%F4@1,形容詞%F4@1",*
ものの,7662,1066,9024,名詞,普通名詞,サ変可能,*,*,*,モノ,物,もの,モノ,モノ,和,もの,モノ,モノ,モノ,*,*,*,*,*,*,"2,0",C4,*
ものから,7662,1046,11474,名詞,普通名詞,サ変可能,*,*,*,モノ,物,もの,モノ,モノ,和,もの,モノ,モノ,モノ,*,*,*,*,*,*,"2,0",C4,*
ものを,7662,1032,11758,名詞,普通名詞,サ変可能,*,*,*,モノ,物,もの,モノ,モノ,和,もの,モノ,モノ,モノ,*,*,*,*,*,*,"2,0",C4,*
たに,931,938,4078,助詞,副助詞,*,*,*,*,ダニ,だに,だに,ダニ,ダニ,和,だに,ダニ,ダニ,ダニ,*,*,*,*,*,*,*,名詞%F2@1,*
すら,931,938,9772,助詞,副助詞,*,*,*,*,スラ,すら,すら,スラ,スラ,和,すら,スラ,スラ,スラ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@0,形容詞%F6@0,-2",*
さへ,931,938,4476,助詞,副助詞,*,*,*,*,サエ,さえ,さへ,サエ,サヘ,和,さへ,サエ,サヘ,サエ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@0,形容詞%F2@-1",*
のみ,931,938,2895,助詞,副助詞,*,*,*,*,ノミ,のみ,のみ,ノミ,ノミ,和,のみ,ノミ,ノミ,ノミ,*,*,*,*,*,*,*,"動詞%F2@1,名詞%F2@1",*
はかり,931,938,2686,助詞,副助詞,*,*,*,*,バカリ,ばかり,ばかり,バカリ,バカリ,和,ばかり,バカリ,バカリ,バカリ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F2@1,名詞%F2@1",*
なと,957,966,2361,助詞,副助詞,*,*,*,*,ナド,など,など,ナド,ナド,和,など,ナド,ナド,ナド,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1,動詞%F2@0",*
まて,961,970,4851,助詞,副助詞,*,*,*,*,マデ,まで,まで,マデ,マデ,和,まで,マデ,マデ,マデ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@1,動詞%F2@1",*
し,940,949,8217,助詞,副助詞,*,*,*,*,シ,し,し,シ,シ,和,し,シ,シ,シ,*,*,*,*,*,*,*,名詞%F4@0,*
しも,931,938,3863,助詞,副助詞,*,*,*,*,シモ,しも,しも,シモ,シモ,和,しも,シモ,シモ,シモ,*,*,*,*,*,*,*,名詞%F2@1,*
は,914,921,4513,助詞,係助詞,*,*,*,*,ハ,は,は,ワ,ハ,和,は,ワ,ハ,ハ,*,*,*,*,*,*,*,"動詞%F2@0,名詞%F1,形容詞%F2@-1",*
も,917,924,4145,助詞,係助詞,*,*,*,*,モ,も,も,モ,モ,和,も,モ,モ,モ,*,*,*,*,*,*,*,"動詞%F2@-1,形容詞%F4@-2,名詞%F1",*
そ,912,919,4047,助詞,係助詞,*,*,*,*,ゾ,ぞ,ぞ,ゾ,ゾ,和,ぞ,ゾ,ゾ,ゾ,*,*,*,*,*,*,*,名詞%F1,*
なむ,912,919,7172,助詞,係助詞,*,*,*,*,ナム,なむ,なむ,ナン,ナム,和,なむ,ナン,ナム,ナム,*,*,*,*,*,*,*,*,*""
こそ,912,919,7418,助詞,係助詞,*,*,*,*,コソ,こそ,こそ,コソ,コソ,和,こそ,コソ,コソ,コソ,*,*,*,*,*,*,*,"形容詞%F2@0,名詞%F2@1,動詞%F2@0",*
や,920,927,5181,助詞,係助詞,*,*,*,*,ヤ,や,や,ヤ,ヤ,和,や,ヤ,ヤ,ヤ,*,*,*,*,*,*,*,*,*
やは,920,921,8694,助詞,係助詞,*,*,*,*,ヤ,や,や,ヤ,ヤ,和,や,ヤ,ヤ,ヤ,*,*,*,*,*,*,*,*,*
か,913,920,6478,助詞,係助詞,*,*,*,*,カ,か,か,カ,カ,和,か,カ,カ,カ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1,名詞%F1",*
かは,913,921,9991,助詞,係助詞,*,*,*,*,カ,か,か,カ,カ,和,か,カ,カ,カ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1,名詞%F1",*
な,1106,1115,8188,助詞,終助詞,*,*,*,*,ナ,な,な,ナ,ナ,和,な,ナ,ナ,ナ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F1",*
そ,1094,1103,6650,助詞,終助詞,*,*,*,*,ソ,そ,そ,ソ,ソ,和,そ,ソ,ソ,ソ,*,*,*,*,*,*,*,*,*
なむ,1094,1103,8027,助詞,終助詞,*,*,*,*,ナム,なむ,なむ,ナン,ナム,和,なむ,ナン,ナム,ナム,*,*,*,*,*,*,*,*,*
はや,1094,1103,6630,助詞,終助詞,*,*,*,*,バヤ,ばや,ばや,バヤ,バヤ,和,ばや,バヤ,バヤ,バヤ,*,*,*,*,*,*,*,*,*
てしか,697,1111,15765,助動詞,*,*,*,文語助動詞-ツ,連用形-一般,ツ,つ,て,テ,テ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
てしかな,697,1115,20765,助動詞,*,*,*,文語助動詞-ツ,連用形-一般,ツ,つ,て,テ,テ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
にしか,720,1111,14558,助動詞,*,*,*,文語助動詞-ヌ,連用形-一般,ヌ,ぬ,に,ニ,ニ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
にしかな,720,1115,19558,助動詞,*,*,*,文語助動詞-ヌ,連用形-一般,ヌ,ぬ,に,ニ,ニ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
もかな,1094,1115,12068,助詞,終助詞,*,*,*,*,モガ,もが,もが,モガ,モガ,和,もが,モガ,モガ,モガ,*,*,*,*,*,*,*,形容詞%F2@-1,*
や,1128,1137,12468,助詞,終助詞,*,*,*,*,ヤ,や,や,ヤ,ヤ,和,や,ヤ,ヤ,ヤ,*,*,*,*,*,*,*,"動詞%F2@0,形容詞%F2@-1,名詞%F1",*
よ,1133,1142,7584,助詞,終助詞,*,*,*,*,ヨ,よ,よ,ヨ,ヨ,和,よ,ヨ,ヨ,ヨ,*,*,*,*,*,*,*,"名詞%F1,動詞%F2@0,形容詞%F2@-1",*
を,1146,1155,7007,助詞,終助詞,*,*,*,*,ヲ,を,を,ヲ,ヲ,和,を,ヲ,ヲ,ヲ,*,*,*,*,*,*,*,*,*
つ,1034,1043,7092,助詞,格助詞,*,*,*,*,ツ,つ,つ,ツ,ツ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,*,*
ゆ,1034,1043,9817,助詞,格助詞,*,*,*,*,ユ,ゆ,ゆ,ユ,ユ,和,ゆ,ユ,ユ,ユ,*,*,*,*,*,*,*,*,*
ゆり,1069,1078,4895,助詞,格助詞,*,*,*,*,ヨリ,より,より,ヨリ,ヨリ,和,より,ヨリ,ヨリ,ヨリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1,形容詞%F2@1",*
よ,1069,1078,4895,助詞,格助詞,*,*,*,*,ヨリ,より,より,ヨリ,ヨリ,和,より,ヨリ,ヨリ,ヨリ,*,*,*,*,*,*,*,"名詞%F2@1,動詞%F2@1,形容詞%F2@1",*
に,1114,1123,11705,助詞,終助詞,*,*,*,*,ネ,ね,ね,ネ,ネ,和,ね,ネ,ネ,ネ,*,*,*,*,*,*,*,"動詞%F1,名詞%F1,形容詞%F1",*
ね,1114,1123,11705,助詞,終助詞,*,*,*,*,ネ,ね,ね,ネ,ネ,和,ね,ネ,ネ,ネ,*,*,*,*,*,*,*,"動詞%F1,名詞%F1,形容詞%F1",*
こそ,912,919,7418,助詞,係助詞,*,*,*,*,コソ,こそ,こそ,コソ,コソ,和,こそ,コソ,コソ,コソ,*,*,*,*,*,*,*,"形容詞%F2@0,名詞%F2@1,動詞%F2@0",*
